MarketHour,KCPL,DayOfWeek,Timestamp,temperature_f,weather_code
2015-01-22 12:00:00,1795.439083,Thursday,1421928000,27.3128,2
2015-01-22 13:00:00,1994.739917,Thursday,1421931600,27.4928,2
2015-01-22 14:00:00,2101.395917,Thursday,1421935200,27.4028,2
2015-01-22 15:00:00,2065.821333,Thursday,1421938800,30.2828,1
2015-01-22 16:00:00,2044.502583,Thursday,1421942400,32.7128,1
2015-01-22 17:00:00,2009.496667,Thursday,1421946000,34.9628,0
2015-01-22 18:00:00,1971.947417,Thursday,1421949600,37.0328,1
2015-01-22 19:00:00,1959.6775,Thursday,1421953200,37.0328,2
2015-01-22 20:00:00,1942.217583,Thursday,1421956800,37.3028,1
2015-01-22 21:00:00,1917.62375,Thursday,1421960400,37.0328,2
2015-01-22 22:00:00,1933.585833,Thursday,1421964000,36.3128,3
2015-01-22 23:00:00,1967.624833,Thursday,1421967600,35.2328,3
2015-01-23 00:00:00,2079.046167,Friday,1421971200,34.1528,3
2015-01-23 01:00:00,2126.59925,Friday,1421974800,32.2628,3
2015-01-23 02:00:00,2102.4645,Friday,1421978400,31.5428,2
2015-01-23 03:00:00,2069.0405,Friday,1421982000,32.5328,3
2015-01-23 04:00:00,2000.71975,Friday,1421985600,32.1728,2
2015-01-23 05:00:00,1880.30275,Friday,1421989200,32.0828,2
2015-01-23 06:00:00,1779.155583,Friday,1421992800,31.8128,2
2015-01-23 07:00:00,1732.073667,Friday,1421996400,29.0228,2
2015-01-23 08:00:00,1720.197167,Friday,1422000000,29.0228,2
2015-01-23 09:00:00,1722.321833,Friday,1422003600,28.2128,2
2015-01-23 10:00:00,1746.627,Friday,1422007200,27.5828,2
2015-01-23 11:00:00,1805.431583,Friday,1422010800,27.5828,1
2015-01-23 12:00:00,1939.30375,Friday,1422014400,27.222801,1
2015-01-23 13:00:00,2150.326167,Friday,1422018000,26.1428,0
2015-01-23 14:00:00,2258.2975,Friday,1422021600,25.5128,0
2015-01-23 15:00:00,2183.659083,Friday,1422025200,29.9228,0
2015-01-23 16:00:00,2104.582167,Friday,1422028800,33.7028,0
2015-01-23 17:00:00,2044.220917,Friday,1422032400,36.6728,0
2015-01-23 18:00:00,1979.832917,Friday,1422036000,39.0128,0
2015-01-23 19:00:00,1919.35275,Friday,1422039600,40.992798,0
2015-01-23 20:00:00,1874.819833,Friday,1422043200,42.4328,0
2015-01-23 21:00:00,1830.114917,Friday,1422046800,43.1528,0
2015-01-23 22:00:00,1801.71675,Friday,1422050400,42.7028,0
2015-01-23 23:00:00,1840.058083,Friday,1422054000,39.4628,2
2015-01-24 00:00:00,1956.624333,Saturday,1422057600,36.5828,3
2015-01-24 01:00:00,2015.391583,Saturday,1422061200,35.7728,3
2015-01-24 02:00:00,1987.439583,Saturday,1422064800,34.9628,3
2015-01-24 03:00:00,1949.987083,Saturday,1422068400,34.4228,2
2015-01-24 04:00:00,1882.3085,Saturday,1422072000,34.2428,0
2015-01-24 05:00:00,1782.479167,Saturday,1422075600,32.8928,0
2015-01-24 06:00:00,1693.683167,Saturday,1422079200,31.6328,0
2015-01-24 07:00:00,1638.344167,Saturday,1422082800,31.2728,0
2015-01-24 08:00:00,1611.896167,Saturday,1422086400,30.9128,0
2015-01-24 09:00:00,1601.77675,Saturday,1422090000,30.4628,0
2015-01-24 10:00:00,1605.867167,Saturday,1422093600,30.1928,0
2015-01-24 11:00:00,1627.283917,Saturday,1422097200,30.0128,0
2015-01-24 12:00:00,1685.545583,Saturday,1422100800,29.8328,0
2015-01-24 13:00:00,1772.691667,Saturday,1422104400,29.7428,0
2015-01-24 14:00:00,1839.728,Saturday,1422108000,30.1928,0
2015-01-24 15:00:00,1842.84,Saturday,1422111600,33.9728,0
2015-01-24 16:00:00,1816.39825,Saturday,1422115200,39.0128,0
2015-01-24 17:00:00,1776.206583,Saturday,1422118800,43.1528,0
2015-01-24 18:00:00,1731.09775,Saturday,1422122400,46.5728,0
2015-01-24 19:00:00,1681.550333,Saturday,1422126000,50.6228,1
2015-01-24 20:00:00,1629.678083,Saturday,1422129600,52.6028,1
2015-01-24 21:00:00,1605.637083,Saturday,1422133200,53.7728,1
2015-01-24 22:00:00,1599.929,Saturday,1422136800,52.5128,2
2015-01-24 23:00:00,1606.891333,Saturday,1422140400,50.8028,3
2015-01-25 00:00:00,1718.93725,Sunday,1422144000,47.832798,1
2015-01-25 01:00:00,1784.82475,Sunday,1422147600,45.8528,1
2015-01-25 02:00:00,1755.208833,Sunday,1422151200,45.6728,2
2015-01-25 03:00:00,1723.31925,Sunday,1422154800,46.1228,3
2015-01-25 04:00:00,1679.061583,Sunday,1422158400,45.2228,51
2015-01-25 05:00:00,1602.9495,Sunday,1422162000,43.242798,53
2015-01-25 06:00:00,1519.5485,Sunday,1422165600,42.8828,51
2015-01-25 07:00:00,1464.384,Sunday,1422169200,42.5228,53
2015-01-25 08:00:00,1430.432417,Sunday,1422172800,42.7928,53
2015-01-25 09:00:00,1407.271167,Sunday,1422176400,43.7828,53
2015-01-25 10:00:00,1408.516417,Sunday,1422180000,44.0528,53
2015-01-25 11:00:00,1429.914,Sunday,1422183600,43.3328,51
2015-01-25 12:00:00,1475.031833,Sunday,1422187200,41.8928,51
2015-01-25 13:00:00,1536.397583,Sunday,1422190800,40.0928,51
2015-01-25 14:00:00,1617.880917,Sunday,1422194400,38.4728,51
2015-01-25 15:00:00,1692.770917,Sunday,1422198000,37.5728,51
2015-01-25 16:00:00,1766.199333,Sunday,1422201600,37.3028,51
2015-01-25 17:00:00,1808.196667,Sunday,1422205200,38.2028,3
2015-01-25 18:00:00,1840.695083,Sunday,1422208800,39.4628,3
2015-01-25 19:00:00,1868.609,Sunday,1422212400,39.6428,51
2015-01-25 20:00:00,1869.499833,Sunday,1422216000,40.2728,3
2015-01-25 21:00:00,1868.823833,Sunday,1422219600,40.7228,3
2015-01-25 22:00:00,1891.401583,Sunday,1422223200,40.5428,3
2015-01-25 23:00:00,1922.113583,Sunday,1422226800,40.1828,3
2015-01-26 00:00:00,2018.5005,Monday,1422230400,39.6428,3
2015-01-26 01:00:00,2048.191083,Monday,1422234000,39.1928,3
2015-01-26 02:00:00,2007.356417,Monday,1422237600,38.4728,3
2015-01-26 03:00:00,1949.327417,Monday,1422241200,37.5728,3
2015-01-26 04:00:00,1878.240333,Monday,1422244800,36.2228,2
2015-01-26 05:00:00,1768.056083,Monday,1422248400,34.8728,2
2015-01-26 06:00:00,1679.372167,Monday,1422252000,33.2528,1
2015-01-26 07:00:00,1648.7005,Monday,1422255600,32.6228,2
2015-01-26 08:00:00,1637.388833,Monday,1422259200,30.1028,2
2015-01-26 09:00:00,1643.716167,Monday,1422262800,29.0228,1
2015-01-26 10:00:00,1672.70775,Monday,1422266400,29.2928,1
2015-01-26 11:00:00,1735.537167,Monday,1422270000,29.4728,0
2015-01-26 12:00:00,1878.290917,Monday,1422273600,29.6528,0
2015-01-26 13:00:00,2096.5045,Monday,1422277200,30.1928,0
2015-01-26 14:00:00,2195.173833,Monday,1422280800,31.4528,0
2015-01-26 15:00:00,2116.216917,Monday,1422284400,34.9628,0
2015-01-26 16:00:00,2032.314167,Monday,1422288000,39.4628,0
2015-01-26 17:00:00,1980.523417,Monday,1422291600,43.4228,0
2015-01-26 18:00:00,1935.347167,Monday,1422295200,47.562798,0
2015-01-26 19:00:00,1889.753833,Monday,1422298800,51.5228,0
2015-01-26 20:00:00,1846.638167,Monday,1422302400,54.582798,0
2015-01-26 21:00:00,1817.12025,Monday,1422306000,56.382797,0
2015-01-26 22:00:00,1784.2605,Monday,1422309600,56.2928,0
2015-01-26 23:00:00,1773.76925,Monday,1422313200,53.8628,0
2015-01-27 00:00:00,1838.24425,Tuesday,1422316800,49.632797,0
2015-01-27 01:00:00,1932.2515,Tuesday,1422320400,47.0228,0
2015-01-27 02:00:00,1911.395917,Tuesday,1422324000,44.9528,0
2015-01-27 03:00:00,1866.679,Tuesday,1422327600,43.062798,0
2015-01-27 04:00:00,1805.5835,Tuesday,1422331200,41.262802,0
2015-01-27 05:00:00,1696.309833,Tuesday,1422334800,39.9128,0
2015-01-27 06:00:00,1590.69925,Tuesday,1422338400,38.742798,0
2015-01-27 07:00:00,1533.521083,Tuesday,1422342000,37.8428,0
2015-01-27 08:00:00,1498.172167,Tuesday,1422345600,36.492798,0
2015-01-27 09:00:00,1486.715167,Tuesday,1422349200,35.1428,0
2015-01-27 10:00:00,1505.091583,Tuesday,1422352800,33.7028,0
2015-01-27 11:00:00,1563.513917,Tuesday,1422356400,32.2628,0
2015-01-27 12:00:00,1692.758167,Tuesday,1422360000,31.4528,0
2015-01-27 13:00:00,1904.301583,Tuesday,1422363600,30.5528,0
2015-01-27 14:00:00,1999.630833,Tuesday,1422367200,30.4628,0
2015-01-27 15:00:00,1937.17025,Tuesday,1422370800,35.3228,0
2015-01-27 16:00:00,1866.522333,Tuesday,1422374400,40.6328,0
2015-01-27 17:00:00,1832.023917,Tuesday,1422378000,43.8728,0
2015-01-27 18:00:00,1797.666167,Tuesday,1422381600,46.3928,0
2015-01-27 19:00:00,1768.520083,Tuesday,1422385200,49.632797,0
2015-01-27 20:00:00,1745.770667,Tuesday,1422388800,51.3428,0
2015-01-27 21:00:00,1704.03925,Tuesday,1422392400,52.2428,0
2015-01-27 22:00:00,1712.8635,Tuesday,1422396000,51.9728,0
2015-01-27 23:00:00,1715.171667,Tuesday,1422399600,49.632797,0
2015-01-28 00:00:00,1802.827167,Wednesday,1422403200,45.9428,0
2015-01-28 01:00:00,1914.055417,Wednesday,1422406800,43.6028,0
2015-01-28 02:00:00,1903.6175,Wednesday,1422410400,41.8928,0
2015-01-28 03:00:00,1873.171417,Wednesday,1422414000,40.7228,0
2015-01-28 04:00:00,1793.150167,Wednesday,1422417600,40.0028,0
2015-01-28 05:00:00,1674.267583,Wednesday,1422421200,39.4628,0
2015-01-28 06:00:00,1566.189,Wednesday,1422424800,39.1928,0
2015-01-28 07:00:00,1511.592,Wednesday,1422428400,39.9128,0
2015-01-28 08:00:00,1488.519417,Wednesday,1422432000,39.8228,0
2015-01-28 09:00:00,1480.873,Wednesday,1422435600,39.6428,0
2015-01-28 10:00:00,1491.851083,Wednesday,1422439200,39.4628,0
2015-01-28 11:00:00,1539.856833,Wednesday,1422442800,39.3728,0
2015-01-28 12:00:00,1671.45775,Wednesday,1422446400,39.2828,0
2015-01-28 13:00:00,1875.121917,Wednesday,1422450000,39.2828,0
2015-01-28 14:00:00,1971.62075,Wednesday,1422453600,39.9128,0
2015-01-28 15:00:00,1897.869167,Wednesday,1422457200,44.1428,0
2015-01-28 16:00:00,1838.4835,Wednesday,1422460800,50.2628,0
2015-01-28 17:00:00,1811.960667,Wednesday,1422464400,55.5728,1
2015-01-28 18:00:00,1787.771167,Wednesday,1422468000,59.802803,1
2015-01-28 19:00:00,1773.705083,Wednesday,1422471600,64.302795,1
2015-01-28 20:00:00,1752.998083,Wednesday,1422475200,66.1028,1
2015-01-28 21:00:00,1726.866667,Wednesday,1422478800,66.4628,1
2015-01-28 22:00:00,1707.983,Wednesday,1422482400,65.922806,1
2015-01-28 23:00:00,1704.707583,Wednesday,1422486000,64.302795,1
2015-01-29 00:00:00,1762.660667,Thursday,1422489600,61.9628,0
2015-01-29 01:00:00,1851.393583,Thursday,1422493200,60.1628,0
2015-01-29 02:00:00,1825.066,Thursday,1422496800,58.0028,1
2015-01-29 03:00:00,1780.632167,Thursday,1422500400,55.7528,0
2015-01-29 04:00:00,1695.357083,Thursday,1422504000,53.6828,0
2015-01-29 05:00:00,1554.864083,Thursday,1422507600,53.3228,0
2015-01-29 06:00:00,1437.957833,Thursday,1422511200,51.882797,0
2015-01-29 07:00:00,1383.259167,Thursday,1422514800,48.7328,0
2015-01-29 08:00:00,1365.874,Thursday,1422518400,46.1228,0
2015-01-29 09:00:00,1355.629,Thursday,1422522000,43.8728,2
2015-01-29 10:00:00,1361.235583,Thursday,1422525600,42.7028,3
2015-01-29 11:00:00,1426.446917,Thursday,1422529200,41.7128,3
2015-01-29 12:00:00,1576.02225,Thursday,1422532800,40.0028,3
2015-01-29 13:00:00,1824.2915,Thursday,1422536400,39.1028,3
2015-01-29 14:00:00,1981.048167,Thursday,1422540000,38.6528,3
2015-01-29 15:00:00,1984.355167,Thursday,1422543600,38.8328,3
2015-01-29 16:00:00,1988.968333,Thursday,1422547200,39.1928,3
2015-01-29 17:00:00,2000.3355,Thursday,1422550800,40.1828,3
2015-01-29 18:00:00,1989.321167,Thursday,1422554400,41.262802,2
2015-01-29 19:00:00,1978.29225,Thursday,1422558000,41.8028,2
2015-01-29 20:00:00,1974.38075,Thursday,1422561600,42.0728,2
2015-01-29 21:00:00,1940.83725,Thursday,1422565200,42.7928,1
2015-01-29 22:00:00,1909.050917,Thursday,1422568800,43.062798,3
2015-01-29 23:00:00,1917.577833,Thursday,1422572400,41.9828,2
2015-01-30 00:00:00,2003.684667,Friday,1422576000,39.8228,2
2015-01-30 01:00:00,2096.96125,Friday,1422579600,38.1128,1
2015-01-30 02:00:00,2072.072833,Friday,1422583200,36.5828,0
2015-01-30 03:00:00,2034.7125,Friday,1422586800,35.2328,0
2015-01-30 04:00:00,1950.0925,Friday,1422590400,33.9728,0
2015-01-30 05:00:00,1831.869833,Friday,1422594000,32.7128,0
2015-01-30 06:00:00,1726.923417,Friday,1422597600,31.5428,0
2015-01-30 07:00:00,1671.388917,Friday,1422601200,28.5728,0
2015-01-30 08:00:00,1657.75425,Friday,1422604800,27.0428,0
2015-01-30 09:00:00,1651.869417,Friday,1422608400,25.692799,0
2015-01-30 10:00:00,1686.33125,Friday,1422612000,24.882801,0
2015-01-30 11:00:00,1746.42275,Friday,1422615600,23.9828,0
2015-01-30 12:00:00,1880.198083,Friday,1422619200,23.3528,0
2015-01-30 13:00:00,2090.00725,Friday,1422622800,23.0828,0
2015-01-30 14:00:00,2181.236667,Friday,1422626400,22.7228,1
2015-01-30 15:00:00,2123.526333,Friday,1422630000,26.5928,1
2015-01-30 16:00:00,2070.654583,Friday,1422633600,28.6628,1
2015-01-30 17:00:00,2012.348,Friday,1422637200,31.1828,1
2015-01-30 18:00:00,1973.74525,Friday,1422640800,33.7028,1
2015-01-30 19:00:00,1910.45275,Friday,1422644400,35.1428,1
2015-01-30 20:00:00,1874.067167,Friday,1422648000,36.5828,1
2015-01-30 21:00:00,1830.79225,Friday,1422651600,37.3028,1
2015-01-30 22:00:00,1815.109417,Friday,1422655200,37.1228,1
2015-01-30 23:00:00,1856.03525,Friday,1422658800,35.4128,1
2015-01-31 00:00:00,1959.643917,Saturday,1422662400,32.7128,1
2015-01-31 01:00:00,2028.93525,Saturday,1422666000,31.2728,2
2015-01-31 02:00:00,2001.23125,Saturday,1422669600,30.4628,2
2015-01-31 03:00:00,1963.080167,Saturday,1422673200,30.1028,3
2015-01-31 04:00:00,1908.23925,Saturday,1422676800,30.4628,3
2015-01-31 05:00:00,1806.207833,Saturday,1422680400,30.8228,3
2015-01-31 06:00:00,1704.8725,Saturday,1422684000,31.1828,3
2015-01-31 07:00:00,1632.761333,Saturday,1422687600,32.6228,3
2015-01-31 08:00:00,1589.249667,Saturday,1422691200,33.0728,3
2015-01-31 09:00:00,1563.116833,Saturday,1422694800,33.1628,3
2015-01-31 10:00:00,1554.291167,Saturday,1422698400,33.3428,51
2015-01-31 11:00:00,1570.701833,Saturday,1422702000,32.9828,53
2015-01-31 12:00:00,1615.213583,Saturday,1422705600,32.9828,53
2015-01-31 13:00:00,1691.927833,Saturday,1422709200,33.1628,53
2015-01-31 14:00:00,1771.800333,Saturday,1422712800,33.5228,53
2015-01-31 15:00:00,1845.048833,Saturday,1422716400,34.3328,53
2015-01-31 16:00:00,1900.146083,Saturday,1422720000,34.6028,71
2015-01-31 17:00:00,1936.617333,Saturday,1422723600,34.6028,73
2015-01-31 18:00:00,1938.030917,Saturday,1422727200,34.7828,71
2015-01-31 19:00:00,1919.635417,Saturday,1422730800,35.4128,71
2015-01-31 20:00:00,1890.99925,Saturday,1422734400,34.8728,71
2015-01-31 21:00:00,1874.339667,Saturday,1422738000,34.6028,71
2015-01-31 22:00:00,1867.629583,Saturday,1422741600,34.3328,71
2015-01-31 23:00:00,1890.090833,Saturday,1422745200,34.0628,73
2015-02-01 00:00:00,1977.779417,Sunday,1422748800,33.7928,73
2015-02-01 01:00:00,2003.816417,Sunday,1422752400,33.5228,73
2015-02-01 02:00:00,1967.602583,Sunday,1422756000,33.4328,73
2015-02-01 03:00:00,1931.887,Sunday,1422759600,33.2528,75
2015-02-01 04:00:00,1884.32875,Sunday,1422763200,33.1628,75
2015-02-01 05:00:00,1799.389583,Sunday,1422766800,32.9828,75
2015-02-01 06:00:00,1719.1655,Sunday,1422770400,32.8928,75
